"id","sighted_at","reported_at","location","shape","duration","description","latitude","longitude","case_number"
"83001","2017-03-09 20:00:00","2017-04-06 20:52:19","Rockville (United States)","Triangle","00:05:00","I was driving south at 7 pm, saw bright lights near a landmark i know, about a quarter mile away.  i wondered why they would have stadium lights there, as that's the height they appeared to be and the brightness of a nighttime football game with stadium lights. but, that landmark would not, does not have lights.  the bright lights seemed motionless.  after about a minute i turned west in the direction of my destination, to pick up my daughter from work, and parked my car because i noticed the lights were slowly moving in my direction.  i watched the bright lights shaped in a triangle, as if they were the front lights on an aircraft.  there was no body of the craft visible. all i could see was bright lights coming in my direction.  when it came closer to me it passed directly over me making absolutely no noise.  i could then see a large, black triangular solid shaped body, no wings, with tiny little lights like twinkling stars on the underbelly of the craft.  i couldn't make out that there was any body until it flew directly over me and i saw the underbelly, like camoflauge in the sky. it blended in perfectly with the sky. i then opened my skyroof in my car to continue looking, but it was gone and when i looked out the passenger window to the right it was gone. it was a little above tree top height. when i was watching it i was wondering if anyone else was seeing this, as there was a lot of traffic.  i was amazed that it was nearly invisible and silent being so close to me. it was huge and very low.  nothing i know of can fly that low and be silent.  i thought i either saw some sort of a military craft,  or a ufo.  ","39.1007008","-77.1407342","US-04062017-0010"
"82925","2017-04-01 22:30:00","2017-04-01 23:32:24","Jasper (United States)","Star-like","00:00:30","Walked onto the porch to let the dogs out before bed and, as is customary for me, looked up to the sky. sighted what appeared to be an often sighted satellite light moving northeast past the handle part of the big dipper. i then noticed a second similar light, staggered to the left of the initial light, going the same direction and speed. i thought this unusual because i never have seen two satellites go through the sky in this manner. while watching i then noticed a third similarly bright light traveling the same direction and speed forming a rough triangular formation. they moved about the same speed as most satellites that go across the sky. one by on there lights seem to fade and blink out after about 30 seconds of observing all the while maintaining the formation. i'm an avid sky watcher and 99.9% can recognize or explain lights in the sky. this one is a first where i'm baffled.","34.42104167156383","-84.48757993394887","US-04012017-0015"
"82765","2013-05-10 03:18:00","2017-03-22 05:04:49","Monticello (United States)","Triangle","00:10:00","At the time of my sighting, i was at the lake with my ex and at the time my 'friend.' who is now my gf, trying to have a good time at old fall creek, which is a lake.. anyways, it was a clear night with lots of stars.. we had been there close to an hour and we was the only people that i know of that was at the lake. i never noticed if there was any more witnesses besides us. but i had got bored and decided that we could all use a little bit of music. naturally i had the sound on my phone turned full blast.. as i started to play music, i noticed to my right, what appeared to me at the time to be a helicopter.. it was flying very low, very close to trees.. but i didnt notice the trees moving and the object wasnt flying, it was hovering. thats when i noticed that it wasnt making any kind of sound.. we all 3 noticed, although i could hear them talking and freaking out, i couldnt help but to stare in awe.. it was a solid object that was about 30 feet away from us.. it was a large black triangular object with red and white lights, sometimes orange. the weirdest part about this and what made me finally decide to report this. is im missing time. im not for sure if an 'abduction' happened but i remember watching this object, but the next thing i remember is being in the car and driving away from the lake... i dont recall ever even getting inside the car or driving away in a hurry for that manner.. i have dwelled on this for years, i didnt know what else to do.. everybody that ive told about this, acts as if im making this up or im going crazy.. so i thought maybe you guys might read this with more of an open mind.. i know what i saw and it was unlike anything ive ever seen in my life..","36.8339537","-84.8437426","US-03222017-0004"
"87682","2016-03-25 20:33:00","2017-10-30 03:17:31","Parksville (Canada)","Triangle","00:10:00","I am from a scientific background studied engineering in university and never believed in ufo's but i cannot deny what i saw.  it was 5 changing to 4 bright lights in a triangular shape.  i was near the beach in an rv park and it moved slowly in a straight line to the east of me, made a sharp 90 degree turn and proceeded to a position directly overhead where it stopped.  it did not move for a few minutes then proceeded back to its original path. the lights then seemed to break up and some went directly east while others went to the south,they were capable of very high speeds and stopping abruptly.  one by one they disappeared. i managed to snap a 5.6 second exposure of the last object just before it disappeared on my digital camera.  the last object was stopped when i took the picture but because it was a hand held time exposure it made an irregular streak on the image.  i told several friends about it but they just laughed it off so i kept silent.  there was one more person standing near me that witnessed it too.  i am not a ufo hunter and the best way i can describe it is to say that i saw a triangular formation of unidentifiable lights that seemed do act in a manner that i cannot explain. so it may fit the category of a group of unidentifiable flying lights.  as i do not believe in et's i am still seeking a rational and logical explanation.  my camera automatically records time dates and other information so i can be very precise about that information.  there was an airport to the north about 60 km away that had ties to the air force.  i will see if i can attach an image that basically shows the last bright light poorly photographed. i want to remain anonymous.  i am a hobby photographer and am trying to recall this event as honestly and clearly as i can. there was a third person that i know who witnessed this event that i have not spoken to about it. ","49.3193375","-124.3136411","CA-10302017-0003"
"87675","2016-05-01 21:00:00","2017-10-29 20:23:19","Airdrie (Canada)","Diamond","00:10:00","Bonnie and i were out for a drive. about 1.5 kms north of airdrie (30 kms from calgary). we had pulled off to side of the road to talk. bonnie noticed 3 lights in a triangular shape out the front window.(to the north) at first we assumed it to be a helicopter coming straight towards us. it just didn't seem right though. i said to her that looks just like the ufo on youtube. bonnie started to get a little scared and started driving north towards it looking for a place to turn around. we drove about a half kilometer to a left corner which is at the edge of a valley. as we started turning left and going downhill the craft came into a better veiw out my passenger window. i could see the entire bottom and part of the side. it had a diamond shape front then 2 circular shapes in middle then another diamond shaped rear. these shapes were pulsating with numerous colors. yellow front and rear of diamond shapes turning green near center. red on outer of circular shapes turning blue and purple near center of craft. the side that i could see was very dark if not completely black and had a choppy surface similar to stealth aircrafts that i've seen. i could not see any windows or even a distinction to say front or back it was perfectly uniform in shape. it was about 7pm and was a very warm night so i had my window open but i could not hear any sound coming from the craft whatsoever. it was approximately 100feet above us and was about 100 feet in length and 70 feet wide. from my vantage point i would say 10-15 feet in height. it slowly floated south towards airdrie. i was so stunned by its features that i didn't even think to grab my phone to get a picture at first. when this idea came to me it had already floated behind the hill we were driving down. i asked bonnie to turn around now and follow it so i could take pictures. by the time we had turned around and reached the top of the hill again now turning right(southward) it was already at least a mile or so in front of us. it again had the appearance of 3 lights in triangular form. we tried to chase it but it seemed to be going incredibly fast now and just kept getting further away. i kept my eyes on it but it just kept getting further away. then suddenly it just seemed to take off in an instant straight south. we kept driving for quite some distance towards where i last saw it but never saw anything again. i enjoy drawing and can easily draw a fairly accurate picture of it as i have for numerous friends and family since. bonnie seems to have been quite rattled by the encounter and does not like to talk about it. i would really like to know if anyone else has seen this or similar flying objects in the area. i can't say for sure that it was unearthly or an experimental military craft. with the stealthy appearance it seemed more military to me. i do not care if my identity is revealed i would just really like an answer to what it was i saw that evening.","51.2939705","-114.0086735","CA-10292017-0020"
"87652","2017-10-27 02:00:00","2017-10-28 23:42:59","Richlands (United States)","Cylinder","00:10:00","It was approximately 6pm on october 27, 2017 when i observed a cylinder ufo hovering above my property.  i live in a city right outside of camp lejeune and used to seeing aircraft in our area, and i live a few miles from the albert j. elis airport.  it traveled toward the east and hovered over my property: great spirit pow wow center. i was in disbelief, but wondered if it was a drone or some new military aircraft. i called my son outside to witness.  at first he did not see it because it had moved behind the tree line on my property.  it had come out into the open, so he got the opportunity to observe it before it disappeared in the sky. he had been in the us army, but told me that he had not seen anything like it before. i have recently built a medicine wheel with crystals in the wheel where the object appeared to be hovering.  approximately 9pm i went outside and observed three aircraft (helicopters or airplanes) above my property and traveling in a triangular pattern.  i felt nervous and excited because i felt they were investigating the ufo that i observed.  i googled the cylinder ufo and saw that other people had seen something similar in many different states and countries. i do not know if this is related, but approximately six weeks ago i had told my son that i had a dream that felt real that i was abducted by gray aliens. i woke up and where i touched the alien my finger had a burn.  it was painful.  i started feeding my farm animals and within 30 minutes the burn mark had disappeared and no longer hurt. i also recall having a needle put in my head.  i have a very strange mark on my head. i am a us navy veteran and worked at the national security agency from 1984-1987.","34.84664750433831","-77.5726691447289","US-10282017-0024"
"87650","2017-05-02 06:30:00","2017-10-28 22:20:46","Salinas (United States)","Sphere","00:30:00","As we were getting in our car to drive to monterey county airport, at 4:30 am we obsereved an unusual three white light formation over the ocean.  it was triangular in shape with a  white light at each corner of the triangle.  one of the lights moved up and down and then back again to the original triangle and the other two lights appeared mostly stationary. we observed these objects for 25 minutes or so.  as we approached monterey, the lights lost altitude and disappeared. my husband, an ex airforce capt.  said he had never seen anything like this. california fish and game said that it gives permits to use drones for movies and such, but these objects were much to large to be that. the most interesting response was from the coastguard stationed at monterey bay.  they said that at early evening helicopters show up and practice skills with the seamen who are sent out to work with them at night. this is possible, but there were no running lights and no sounds. the lights look like case #83241","36.8086617435038","-121.64928123843147","US-10282017-0022"
"87595","2017-09-30 21:50:00","2017-10-26 23:22:15","Shag Harbour (Canada)","Disc","00:07:00","At approximately 7:50 pm on september 30th, 2017, while in shag harbour, nova scotia i along with several others who had attended a guided bus tour to the old moss plant location witnessed 3 silent unknown objects pass overhead moving west to east, silently, at a very high altitude. i first noticed a small star-like round light brighter than other stars visible in the sky at that time perhaps 35 to 45 degrees up from the horizon, the yellow/white star-like light moved eastward slowly and silently, it had no flashing or blinking lights and was constant in illumination - i at first thought this could be the iss or a satellite so just maintained eye contact as it passed slowly overhead. as the first light passed over head, a second group of lights appeared behind the lead star-like object. these new lights that appeared were all solid light blue and flashed on one after another until some 8-10 lights had come on, then went off and began flashing on again one after the other repeating the sequence. moving as one group as if these light blue lights were attached to a larger object, following after the lead star-like object in a moment one could make out there were two “sets” of light blue lights one on each “side” forming a disc shape, each “side” of lights followed the same sequence of coming on one light after the other until all were lit, then would go out to start again. at this point i shouted to the remaining bus tour group around me to look up (as it seemed obvious this was something very strange, and of interest). as the second object moved off after the first object silently, a third object appeared - it however was more of a blob of light forming a roughly arrowhead-like blobby shape of yellow-white light (it too was silent, but had no flashing/blinking lights - the light was a constant yellow-white). i recall one tour guest who was witnessing this with me commenting he believed an object was triangular shaped “you could tell” he remarked, just before it entered the clouds. there were thin clouds and some thicker ones in the sky that night. overhead to our position where the second and third objects appeared to trail after the lead star-like object there were some wispy clouds. the objects trailed one another and moved off eastward. the last tour bus arrived to take the remaining group of us back to woods harbour community centre, when i boarded the bus i checked my iphone to note the time and it was 8:02pm. myself and one group of fellow witnesses had an animated discussion about what we saw on the way back to the community centre. i know at least 4 other people, other than myself witnessed this event (there is a good chance more witnesses exist). prior to having witnessed the objects, canadian coast guard were shooting flares up into the sky from ship not far offshore from our position and using a searchlight to re-enact in a small way the october 4, 1967 search for the object that crashed into shag harbour. a 50th anniversary shag harbour witness (lorne) was throwing flares into the water, and an rcmp cruiser was on scene with lights flashing. this activity had ceased aprox 10 minutes prior to the objects witnessed.","43.5033169","-65.69018","CA-10262017-0021"
"87555","2014-03-31 05:00:00","2017-10-24 16:32:27","Bolton Gtr Manchester (United Kingdom)","Triangle","00:02:00","I was asleep in my back bedroom at my terrace house addfesss in  halliwell  bolton. the back room looks out over the back street, picture an opening scene for coronarion street back in the day? i felt/ heard a stranger buzz and humming noise and i froze to see a triangular craft pretty much directly above the houses, i would say maybe 3am, it was bright underneath and my eyes where in lots of glare,  the craft tilted slowly almost as if whoever onboard knew i was watching, i watched as the angle slowly tilted down at the front point and as the angle changed and light focused more down at the rooftops,  i could clearly see the shape of a floating triangle object in the sky. i was feeling all sorts of things, i don't know why i didnt grab my phone, i was on the floor kneeling at the window on a mattress on the floor. . i think i was in shock i don't know. after it finished tilting, it was  basically posistioned as if the driver was looking directly back at me although i dont rememerb wat i saw exactly in detail (i don't recall windows) but i very clearly saw the shape of the dark triangle and lights on the 3 points and also i think running along the ship in succession. the craft very slowly floated backwards and towards the right slightly. i knew straight away the direction it was heading, back to the pennine mountain  range north of bolton. it shrank in size as it drifted back into the moonlight, it must of been very clear because i watched it dissapeared to the size of a dot   i after that experience this is the strange events after. some months after that event i moved back in with my parents before i left for america. this is by the bolton general hospital, a housing estate surrounded by a reservoir, i think the geographical location  means we have a cloud free patch into the sky almost evenings. . i saw over the space of 2 weeks multiple ""moving stars"" low bright obs appear and disappear all of which i took notes in my iphone 6 which no longer will turn on. i moved to california in november 2014 and the first thing i seen from a san clamente balcony was a shooting star in an opposite path shooting from the ground out into sky, again in the direction of the oceanside base. i started to research as i became a little obsessed and that's when i discovered that a ship exists called tr3b","53.614465617120324","-2.4451264896154705","GB-10242017-0012"
"87506","2017-09-12 01:15:00","2017-10-22 16:40:43","Burlington (United States)","Triangle","00:05:00","On the night of september 13, 2017, i was walking my dog nellie. having seen a few strange objects in the sky near my home, i gaze around the sky whenever nellie stops to sniff. this night the sky was clear and quiet. we were facing nw between my house and my next-door neighbor's house. suddenly, at about 11:15, i caught sight of 5 white lights in an upside-down v shape, with a larger red light in the middle of the v. they were above the trees to the right of my neighbor's house, moving very slowly from nne to wsw at a slight downward angle. when they were directly over the neighbor's house, i could see that they were attached to a dark (grey or black) triangular object, which i could just barely make out against the night sky. i listened for any sound and for a couple of minutes i heard a faint airplane noise. i live near an airport, so that sound could have been unrelated, especially since i couldn't hear it for half the 5 minutes or so that i watched the triangular object. when the triangle was directly above the my neighbor's medium-sized house, it seemed to be about 1/5 the size of the house, about 20 ft. above the house, and about 20 ft. beyond it. it hovered there for a few seconds before continuing on. i had the feeling it knew i was there and was pausing either to observe me or to let me observe it.  i lost sight of the object when some trees blocked it from my view. by that time, it was very low in the sky and no longer looked like a triangle, just a group of white lights in a horizontal row with the large red light below them. my feelings? elated! excited! this may or may not be related, but just as the triangle lights disappeared from my view, another set of lights appeared out of nowhere, high in the sky directly above where i'd just lost the triangle sighting. these were 3 white lights in a vertical row, with a larger red light to the right of them. they were too far away for me to see, in the dark sky, whether or not they were attached to a craft. these lights were traveling a bit faster than the triangle, but still fairly slowly, in a horizontal direction from sw to ne. i watched them for a couple of minutes, then lost sight of them behind a house and a large tree. i waited about 3 minutes for them to reappear on the other side of the trees, where a large patch of sky was visible, but they never reappeared. unlike the lights on the triangle, these lights blinked, or at least one of them did. i can't remember for sure whether it was the white or the red that blinked; i think it was the white lights.  i've seen lights like this on several occasions over the past couple of months. they don't make any sound that i can detect, and when i lose sight of them, they never reappear. usually i see them traveling sw to ne but sometimes i see them traveling nw to se, as though they were headed for the airport. on these occasions, they are also losing altitude.","44.463356048608546","-73.2164285943407","US-10222017-0004"
"87407","2017-10-17 00:30:00","2017-10-17 19:05:39","Rockford (United States)","Triangle","00:02:00","While visiting my father in rockford, il. approximately 2 hours after having a 20 min conversation about ufo's and the government's role in these crafts, my father witnessed a triangular shaped craft hovering just above the tree tops and above the houses across the street towards his home through the front bay window. my father said ""look son, there is your ufo."" i laughed it off because i thought he was making fun of me. about 5 seconds later i took him seriously and looked. what i saw was a triangular shaped craft with 4-6 off-white/ yellowish lights shining down on the ground. the craft had red, white, and blue lights on the side chasing each other in a sequential pattern. i ran out side to get a closer look and the craft began to continue it's path from east to west behind the trees and the houses next door, and went out of site. we stayed out side for about 30 mins, and saw another craft which we thought was the same, make the the same path from east to west. it had lights under neath, and flashing lights on the side, but it seemed to be a different craft because this craft made noise like a plane, and left a jet stream, where as the first craft made no noise and had no jet stream or disruption to the atmosphere surrounding it. i caught the second craft on video but, not the first craft. the second craft definitely looked like a plane. however what was awkward the lights under neath the plane and the lights on the side, which normal aircraft do not have. i work for an airline and my father works for aerospace manufacturing. so we are somewhat familiar with planes.","42.238406507362065","-89.01159025186985","US-10172017-0023"
"87391","2017-07-21 04:15:00","2017-10-17 12:26:13","Abbotsford (Canada)","Disc","00:08:00","I was traveling to my home in abbotsford, from coquitlam, b.C. it was very dark, about 2 am, no lights of any kind except the vehicle. i was alone coming from a dance after dropping off my date. a light suddenly caught my eye and i glanced to my left and flying parallel to me at same speed of 100kph, and about 1500 feet up was a white disc, with a large red spot on the underside center. at first i thought of instrument panel reflection, so i gave a quick turn off of my lights, but it was still there. i switched back on. that is when i became nervous, having heard of abductions. i accelerated up to 140kph, and it kept pace. same level. i wanted to stop and see what happened if i did. i thought of taking a photo of it. but decided i was safer in the car. where is a cop when you need one? after about 8 minutes it began to change. a blue ring appeared around the outside edge. the red remained lit. then it began to rise up slowly, a a 45 degree angle remaining flat.I watched as it slowly rose into the black sky and disappeared. i did not slow down all the way home. my daughter has told me she did see a black triangular one one night in vancouver b.C. it had a white light at the three corners. made no sound just glided overhead about 2000 feet above. she was not in a vehicle, but on foot. ","49.032059952718356","-122.33234930560774","CA-10172017-0007"
"87371","1987-07-15 02:00:00","2017-10-16 19:13:36","Midway (United States)","Triangle","00:15:00","I and some friends were playing in my grandfather's front yard between 10 - 11pm at night when we saw two dark triangular objects hovering in the sky above us. they were still, hovering in the same place with no noise. the lights were solid, and would sometimes grow brighter or pulsate. sometimes the lights would flash. the lights appeared white, and also orange/red. we began to point at them and run around on the ground below them. when they lit up it frightened us enough to go and wake my grandfather up to look at them. as we ran to the house the objects went from stationary to exceptional speed in an instant. shooting from where they had been hovering towards frankfort where they disappeared. they did not appear to change altitude, only fly away at an incredible rate of speed. they were gone in an instant. i do  not remember any associated noise. we did wake my grandfather up, but by then they were gone.","38.157617636253605","-84.7947369236877","US-10162017-0018"
"82677","2014-10-07 02:00:00","2017-03-17 11:20:12","Monroe Township (United States)","Triangle","00:04:30","I was watching tv at 12:36 am on october 7th when i had a metaphysical feeling to go outside on to the balcony.  as i entered the balcony i had seen what had look like a plane downing in the fields in the southwest of my viewing direction.  the object had two brilliant lights that were blinding as the object changed directions and headed directly towards my viewing angle.  as the object came near it appeared to be shadowed by two brilliant white lights cloaking the object. at this point i had raised my left arm to shield off the light and the object now around 150 ft from me appeared a huge black triangular craft 45-50 yards equalaterally.  the triangle had a center circular dome pertruding from the center of the triangle with a glowing green center that could have been an energy source.  the bottom surface of the triangle was a smooth titanium bottom with 3 to 4 green red and blue blinking lights in a random blinking sequence.  the triangular craft had a 45 degree angle rise to the top with a mesh looking side almost like bent metal with wiring.  the triangle made no noise or engine admittance, as it hoovered in front of me for around a minute and a half before hoovering away at such slow speeds away over the tree line.  afterwards it had a major psychological impact on me.  for the next six months when i slept i had been on different planets and viewed different technologies. at times i would have to survive on these planets but drinking serums to survive and wakening and spuing a fowl taste on to my pillow. this happend at least 30 times,  at times i was sent to mystical magical places of myth with exotic mix breeds of animals ad vegatation.  i had some time waked and stood still and felt an intense vibration in my ear it was so intense it would sound like won won won won won won, and as soon as i would move an intense pulse of energy would be admitted to the refrigerated with an electrical booming sound.  this no longer goes on with me after i moved out of monroe, however these were a real reality of amazing, enlightning, intelligent experience that also was sometimes horrific and terrorfying.  i believe that at times these events could have been related to a recurring abduction.  the spewing of the fowl liquid that i spewed would always happen when i woke, it seems as if i was entering a decontamintation before i woke.  also relavant was the presence of a contuning taste of swallowing grass and fowl tasting serums?  hope you enjoyed this experience i felt like this should be shared with others?","40.3038775","-74.45488569999999","US-03172017-0007"
"82628","2017-03-13 20:45:00","2017-03-13 18:38:03","Potchefstroom (South Africa)","Triangle","00:04:00","I saw the same triangular object again this night ( black triangular object with red and white flickering lights, hovering and randomly changing directions, flying at a low altitude)after seeing it on friday night and it even happened in the same time frame again(7-8pm).This time it was heading towards me and i ran inside to grab my cellphone to record the event. the weird thing was,as soon as i started recording the event the object changed direction flying away from me and i weren't able to see the object on my cellphone anymore even though you could still see the object in the sky as clear as daylight. it disappeared behind the tree tops again. i was able to catch a glimpse of the object on one of my videos and i tried to screenshot it. this is getting weird i can't believe i saw the object again.","-26.6995995","27.0835199","ZA-03132017-0008"
"82597","2017-03-10 01:00:00","2017-03-10 18:47:06","Potchefstroom (South Africa)","Triangle","00:16:00","Me and one of my friends were sitting outside at about 07:45 just talking and drinking some tea when we saw a flickering object near the moon as big as a star and we thought it was just a plane,but it didn't make a sound. when we looked again it changed direction and hovering in weird motions. that's when we saw it was triangular in shape with red and white flickering lights on each edge. we didn't pay much attention to it since we thought it could just be a satellite,but that's when things got weird,we turned around and saw the triangular black object hovering right behind us and it was huge,it seemed quite impossible since it was so far away in the sky and now it was right by our side. me and my friend looked at each other shocked and confused we thought we lost our minds but the object was right there! the object changed direction again above us moving higher from the ground going in a north direction again moving towards the ground like it wanted to land. we lost sight of it behind a big tree infront of us. it made no sound at all and it was hovering at a low altitude with flickering lights. we still can't believe what we saw and we felt scared and confused we thought we lost our minds. we kind of felt hypnotized because we just stood there in shock,doing nothing at all but just staring. we wish we took photos for evidence because no one wants to believe us but at that moment we just stood there not knowing what to do.","-26.7145297","27.0970475","ZA-03102017-0013"
"82582","2017-03-09 21:20:00","2017-03-09 21:52:27","Rossville (United States)","Triangle","00:02:00","I arrived home from work at approximately 7:45pm, which is about an hour later than usual. i immediately lit the grill to get the charcoal ready by the time i had the meat prepped. while standing in front of my grill, i noticed two extremely bright lights to the northwest where there are aren't usually lights. a tree partially covered them so i had to side step a couple of feet to get a clear line of sight. at first it appeared to be only two lights until i stepped to the left. there were three in a triangular pattern. the light at the top of the pyramid was intensely bright. it was what caught my attention in the first place. the two lower corners were not as bright. it stayed stationary for the entirety of the viewing with the exception of rotation of the triangle. the top light which was the most intense was pulsing between slightly brighter than the others and incredibly bright. i ran inside and made my girlfriend come outside. we both observed the lights and for approximately another minute or two before the top light became so intensely bright that it revealed the shape of the object and then it completely disappeared. i work within 500 yards of a large airport lovell field in chattanooga tn. i know what landing lights look like, and this was not an airplane. the minimal angle of its movement was upward to the horizon when it completely vanished. i find it hard to believe this was not seen by several people. this is the second event i have reported to mufon in a 10 yr period, but i wanted it documented in case someone else comes forward.","34.974047717215335","-85.2887191312505","US-03092017-0010"
"82322","2009-05-18 02:00:00","2017-02-24 15:28:20","St.louis (US)","Triangle","00:03:00","I was a security guard on sunday duty. went to backdoor at back pzrrking lot and saw triangular craft slowly, at airplane speed, moving across blue skies in late mlrn.  tried to listen for engines but silence. thought perhaps was one of those wing aircraft, but must looked triangle shape.  for two minus just watched it and couldn't fathom what it was.  concluded it was special craft headed to lambert.  exact date is unsure except it was a sunday.  told nobody, must assumed others saw it in clear blue sky...","38.6337716","-90.2416548","US-02242017-0019"
"82313","2012-10-23 21:30:00","2017-02-24 12:37:02","North Saint Paul (United States)","Triangle","","School year of 2013. i was the only one who witnessed it for my family. about 7 o'clock at night it was starting to be winter.I watching tv in my living room. i saw purple lights flash one time,from over the lake in the air. i ran outside to take a closer look.My dog started barking. i went out to my driveway. my driveway is a shared driveway with my neighbor. he was gone. i looked up in the sky moved over to my neighbors side of the driveway. i saw giant triangular dark figure bigger than 4 houses. fly low from the lake over a bunch of houses including mine. and i watched it till i couldn't see it anymore. after i couldn't see it anymore the dog stop the barking. it was pretty close to the rooftops of the houses. close as  within 200 feet from the rooftop of the houses. the craft was long lengthy triangle. it had a narrow tip and a fat back. it made no noise and it flash purple lights once. i tried to take a photo but my phone was dead.","45.049702782736155","-92.99195503681496","US-02242017-0010"
"82200","2017-02-19 21:30:00","2017-02-19 21:41:56","Garden City (United States)","Triangle","00:00:12","My granddaughter and i were laying outside, star watching.  suddenly, a triangular formation of 3 bright lights moved very quickly from south to north.  it was so much faster than an airplane, or the iss or a weather satellite.  it zipped across the sky.  ","42.35668620906981","-83.33377567474108","US-02192017-0023"
"82087","2017-02-14 21:30:00","2017-02-15 10:41:20"," (United States)","Triangle","00:03:00","Around 8:30pm on 2/14/17, as i drove away from my home, my attention was drawn to a triangular object in the sky quickly flying toward me. it was low and had a couple of alternating brightly flashing white lights with a red light. there were several other smaller flashing white lights that outlined the rectangular shape. as i continued to drive up the street, it shifted direction toward me. i was drawn to watch it, so i stopped  in the middle of the road. it descended and flew directly over my car. when i looked up through my sunroof, i could see it had a metallic like appearance (but it wasn't smooth) and an irregular light pattern. it quickly started a slight ascension, made a quick 90-degree direction change and simply disappeared. the entire event was only a couple of minutes in duration. it happened so quickly, it was difficult to take pics. ","41.205631600000004","-77.1858347","US-02152017-0005"
"81904","2016-12-17 18:20:00","2017-02-04 00:46:59","Smithfield (United States)","Triangle","00:00:06","I was climbing a ladder on the gable side of my house when i noticed some white objects (lights) (initial thought was snow geese) in a v formation at a glance.  it is not unusual to see geese flying in this formation.  however, i realized that the v was moving in an opposite direction from the apex (or point) of the v.  immediately, the lights on the edge of the craft went out leaving the perimeter of a tringular craft visible with one bright light observed at each corner of the craft.  at this moment it must of been nearly stationary before the three bright corner lights dimmed and the craft began to move as though it was gliding on air.  there was no sound heard from the craft and once it began to move it disappeared within a couple of seconds.  total time of the sighting 6 to 8 seconds. the time that evening was approximately 5:20 pm.  i remember the sun had  set and the moon was beginning to rise but there was still enough light in the sky to see the perimeter of the craft just before the 3 lights dimmed. i am not sure of the size of the craft, but it appeared to be a couple of thousand feet in the air.  the craft appeared larger than any small aircraft that i have observed fly at that estimated height in this area. i do remember feeling startled once i saw how quickly the craft moved and disappeared.","35.5228241266318","-78.35232432425578","US-02032017-0022"
"87366","2017-07-13 02:00:00","2017-10-16 15:28:33","UNKNOWN (US)","Star-like","00:00:10","I was right outside in our backyard and we saw a flying object for about 5-8 seconds. i had seen a ufo beforehand on a friends snapchat story of it flying back and forth in a u pattern seemingly for it to take off. i tried sending it to him so i could save it somehow but when i tried to it said this snapchat has expired literally within a few minutes of it being posted. i got to see it flying and it had circular red lights on the bottom. i also screenshotted it because i was sure air traffick control would have sighted the intense speeds making the nsa delete the content from my friends phone literally within minutes. i observed the screenshot closer and not only was it circular but it also had a triangular shape around it. i asked my friends if they were on any mind altering substances because the brain has an electrical current that can likely be noticed by extraterrestrials (they had ""just smoked weed"" which made sense to me because it makes the brain stimulated to be much more active etc.) this also reminds me of my ex girlfriend because she was on lsd when she saw a ufo and although coorelation is not causation the close encounters of the fifth kind or spiritual contact could likely be influenced by mind altering substances due that it affects the spiritual area of the brain. much love and i wasn't sure if i should post this because of the sensitivity of this subject although i might aswell because i have interesting information i would say so myself. (i felt like the craft had multiple shapes for it's interstellar nature) i am glad dr. greer had educated me on some of these issues beforehand :) also ""agree to hold mufon harmless for any injury or harm resulting or arising from any use by mufon of said media."" that's why i wasn't sure if i should considering how the secrets are hidden in plain sight and so secrets are not secrets when people know them but that's also why i used a fake name which is fair enough.","42.3338287","-122.144856618083","US-10162017-0013"
"87352","2017-10-14 22:45:00","2017-10-16 01:24:39","Harrisburg (United States)","Sphere","00:04:00","While we were driving down the road around 8:45pm eastern time looking towards the ne we saw 3 very bright objects in the sky.  they were fairly close together and seemed in a triangular formation. two blinked out and disappeared and the third stayed in sight.  it was moving a bit erratic and we were able to pull over and film it. it lingered for what seemed like a minute or two and then vanished like the other ones did.  it had no sound that we could hear.  it was close enough i would have heard a sound.  we live near an airport so i am familiar with helicopters and airplanes and the colors and sounds.  this was very different from anything i had ever seen. i will be uploading the video to youtube because it is a large file.  video doesn't do what we saw justice.  it appears white in the video but was more orange-yellowish in color and seemed much brighter in real life. i have included screen shots i zoomed in on from the original video.","40.2479207","-76.7771471","US-10152017-0012"
"87340","2016-07-17 02:00:00","2017-10-15 01:03:50","Tiruchirappalli (India)","Egg","00:05:00","We live in a south indian city called trichy. when i and my son 10 years old went up to the terrace in our apartment for an evening walk on july 17, 2016 at around 6 pm in the evening , we saw 3 beams of light in the sky. they formed triangular shape and were moving around in the same place after which a bat started circling above our head in a strange way. since it was strange so we came down to our home quickly","10.7904833","78.7046725","IN-10142017-0018"
"87320","2017-10-13 18:19:00","2017-10-13 22:57:25","Rosenberg (United States)","Unknown","00:02:00","While at a red light i saw a white aircraft flying in the sky that looked like nothing i’ve ever seen. it appeared to have triangular shaped wings that looked like they were folded up around what looked like a circular middle. it seemed to have something on top of the craft that rotated.","29.5653225","-95.80355229999999","US-10132017-0017"
"87318","2017-10-13 21:10:00","2017-10-13 22:42:06","Oak Brook (United States)","Triangle","00:01:00","I was riding as a passenger heading north on washington st. toward spring ave. in oak brook, il. my girlfriend was driving and stated, ""is that a plane, it's not moving"". i looked up and saw a black triangular craft in the sky at a relatively low altitude (maybe 1000-2000 ft) it slowly drifted maybe 100 yards to the southeast over the course of about 1 minute then just dissapeared completely. ","41.8210864","-87.9305566","US-10132017-0015"
